metarCloudInformationKey;initialValidDateKey;initialValidTimeKey;aerodromeCode;isSpeci;cloudQuantity;cloudHeight;cloudType;referenceLoadFile
2070809;20150613;9163000;LEMD;0;SCT;7000;;LEMD-20150613-20150614.pdf
2070810;20150613;9170000;LEMD;0;SCT;7000;;LEMD-20150613-20150614.pdf
2070811;20150613;9173000;LEMD;0;SCT;7000;;LEMD-20150613-20150614.pdf
2070812;20150613;9180000;LEMD;0;SCT;7000;;LEMD-20150613-20150614.pdf
2070813;20150613;9183000;LEMD;0;FEW;7000;;LEMD-20150613-20150614.pdf
2070814;20150613;9190000;LEMD;0;FEW;7000;;LEMD-20150613-20150614.pdf
2070815;20150613;9193000;LEMD;0;FEW;7000;;LEMD-20150613-20150614.pdf
2073202;20150614;9020000;LEMD;0;FEW;8000;;LEMD-20150614-20150615.pdf
2073203;20150614;9023000;LEMD;0;SCT;7500;;LEMD-20150614-20150615.pdf
2073204;20150614;9030000;LEMD;0;BKN;8000;;LEMD-20150614-20150615.pdf
2073205;20150614;9033000;LEMD;0;BKN;8000;;LEMD-20150614-20150615.pdf
2073206;20150614;9040000;LEMD;0;FEW;8000;;LEMD-20150614-20150615.pdf
2073207;20150614;9043000;LEMD;0;FEW;7000;;LEMD-20150614-20150615.pdf
2073208;20150614;9050000;LEMD;0;FEW;7500;;LEMD-20150614-20150615.pdf
2073209;20150614;9053000;LEMD;0;FEW;7500;;LEMD-20150614-20150615.pdf
2073210;20150614;9060000;LEMD;0;FEW;7500;;LEMD-20150614-20150615.pdf
2073211;20150614;9063000;LEMD;0;FEW;7500;;LEMD-20150614-20150615.pdf
2073212;20150614;9070000;LEMD;0;FEW;7000;;LEMD-20150614-20150615.pdf
2073213;20150614;9073000;LEMD;0;FEW;3500;;LEMD-20150614-20150615.pdf
2073214;20150614;9080000;LEMD;0;FEW;3500;;LEMD-20150614-20150615.pdf
2073215;20150614;9083000;LEMD;0;FEW;3500;;LEMD-20150614-20150615.pdf
2073216;20150614;9090000;LEMD;0;FEW;4500;;LEMD-20150614-20150615.pdf
2073217;20150614;9093000;LEMD;0;FEW;4500;;LEMD-20150614-20150615.pdf
2073218;20150614;9100000;LEMD;0;FEW;4500;;LEMD-20150614-20150615.pdf
2073219;20150614;9103000;LEMD;0;SCT;4500;;LEMD-20150614-20150615.pdf
2073220;20150614;9110000;LEMD;0;FEW;4500;;LEMD-20150614-20150615.pdf
2073221;20150614;9110000;LEMD;0;BKN;6000;;LEMD-20150614-20150615.pdf
2073222;20150614;9113000;LEMD;0;BKN;5600;;LEMD-20150614-20150615.pdf
2073223;20150614;9120000;LEMD;0;BKN;5600;;LEMD-20150614-20150615.pdf
2073224;20150614;9123000;LEMD;0;SCT;6000;;LEMD-20150614-20150615.pdf
2073225;20150614;9130000;LEMD;0;BKN;6000;;LEMD-20150614-20150615.pdf
2073226;20150614;9133000;LEMD;0;BKN;6000;;LEMD-20150614-20150615.pdf
2073227;20150614;9140000;LEMD;0;BKN;7000;;LEMD-20150614-20150615.pdf
2073228;20150614;9143000;LEMD;0;BKN;6500;;LEMD-20150614-20150615.pdf
2073229;20150614;9150000;LEMD;0;SCT;6500;;LEMD-20150614-20150615.pdf
2073230;20150614;9153000;LEMD;0;SCT;6500;;LEMD-20150614-20150615.pdf
2073231;20150614;9160000;LEMD;0;FEW;6500;;LEMD-20150614-20150615.pdf
2073232;20150614;9160000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073233;20150614;9163000;LEMD;0;FEW;6500;;LEMD-20150614-20150615.pdf
2073234;20150614;9163000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073235;20150614;9170000;LEMD;0;SCT;6500;;LEMD-20150614-20150615.pdf
2073236;20150614;9170000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073237;20150614;9173000;LEMD;0;SCT;6500;;LEMD-20150614-20150615.pdf
2073238;20150614;9173000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073239;20150614;9180000;LEMD;0;FEW;8000;;LEMD-20150614-20150615.pdf
2073240;20150614;9183000;LEMD;0;FEW;6000;;LEMD-20150614-20150615.pdf
2073241;20150614;9190000;LEMD;0;FEW;6500;TCU;LEMD-20150614-20150615.pdf
2073242;20150614;9190000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073243;20150614;9193000;LEMD;0;FEW;6500;TCU;LEMD-20150614-20150615.pdf
2073244;20150614;9193000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073245;20150614;9200000;LEMD;0;FEW;6500;TCU;LEMD-20150614-20150615.pdf
2073246;20150614;9200000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073247;20150614;9203000;LEMD;0;FEW;6500;TCU;LEMD-20150614-20150615.pdf
2073248;20150614;9203000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073249;20150614;9210000;LEMD;0;FEW;6500;TCU;LEMD-20150614-20150615.pdf
2073250;20150614;9210000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073251;20150614;9213000;LEMD;0;FEW;6500;TCU;LEMD-20150614-20150615.pdf
2073252;20150614;9213000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073253;20150614;9220000;LEMD;0;FEW;7000;TCU;LEMD-20150614-20150615.pdf
2073254;20150614;9220000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073255;20150614;9223000;LEMD;0;FEW;7000;TCU;LEMD-20150614-20150615.pdf
2073256;20150614;9223000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073257;20150614;9230000;LEMD;0;FEW;7000;TCU;LEMD-20150614-20150615.pdf
2073258;20150614;9230000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2073259;20150614;9233000;LEMD;0;FEW;7000;TCU;LEMD-20150614-20150615.pdf
2073260;20150614;9233000;LEMD;0;SCT;8000;;LEMD-20150614-20150615.pdf
2075672;20150615;9000000;LEMD;0;FEW;6000;TCU;LEMD-20150615-20150616.pdf
2075673;20150615;9000000;LEMD;0;SCT;7500;;LEMD-20150615-20150616.pdf
2075674;20150615;9003000;LEMD;0;FEW;6000;TCU;LEMD-20150615-20150616.pdf
2075675;20150615;9003000;LEMD;0;SCT;7500;;LEMD-20150615-20150616.pdf
2075676;20150615;9010000;LEMD;0;FEW;6000;TCU;LEMD-20150615-20150616.pdf
2075677;20150615;9010000;LEMD;0;SCT;7500;;LEMD-20150615-20150616.pdf
2075678;20150615;9013000;LEMD;0;FEW;5000;TCU;LEMD-20150615-20150616.pdf
2075679;20150615;9013000;LEMD;0;SCT;7500;;LEMD-20150615-20150616.pdf
2075680;20150615;9020000;LEMD;0;FEW;5000;TCU;LEMD-20150615-20150616.pdf
2075681;20150615;9020000;LEMD;0;SCT;7500;;LEMD-20150615-20150616.pdf
2075682;20150615;9023000;LEMD;0;FEW;6000;TCU;LEMD-20150615-20150616.pdf
2075683;20150615;9023000;LEMD;0;SCT;7500;;LEMD-20150615-20150616.pdf
2075684;20150615;9030000;LEMD;0;FEW;6000;TCU;LEMD-20150615-20150616.pdf
2075685;20150615;9030000;LEMD;0;SCT;7500;;LEMD-20150615-20150616.pdf
2075686;20150615;9033000;LEMD;0;FEW;4500;TCU;LEMD-20150615-20150616.pdf
2075687;20150615;9033000;LEMD;0;SCT;6000;;LEMD-20150615-20150616.pdf
2075688;20150615;9040000;LEMD;0;FEW;3200;TCU;LEMD-20150615-20150616.pdf
2075689;20150615;9040000;LEMD;0;SCT;4500;;LEMD-20150615-20150616.pdf
2075690;20150615;9041700;LEMD;1;FEW;2500;TCU;LEMD-20150615-20150616.pdf
2075691;20150615;9041700;LEMD;1;SCT;3000;;LEMD-20150615-20150616.pdf
2075692;20150615;9043000;LEMD;0;FEW;2500;TCU;LEMD-20150615-20150616.pdf
2075693;20150615;9043000;LEMD;0;SCT;3000;;LEMD-20150615-20150616.pdf
2075694;20150615;9043000;LEMD;0;BKN;6000;;LEMD-20150615-20150616.pdf
2075695;20150615;9044400;LEMD;1;FEW;2500;TCU;LEMD-20150615-20150616.pdf
2075696;20150615;9044400;LEMD;1;BKN;5500;;LEMD-20150615-20150616.pdf
2075697;20150615;9050000;LEMD;0;FEW;3000;TCU;LEMD-20150615-20150616.pdf
2075698;20150615;9050000;LEMD;0;BKN;5500;;LEMD-20150615-20150616.pdf
2075699;20150615;9051700;LEMD;1;FEW;3000;TCU;LEMD-20150615-20150616.pdf
2075700;20150615;9051700;LEMD;1;BKN;5500;;LEMD-20150615-20150616.pdf
2075701;20150615;9053000;LEMD;0;FEW;3000;TCU;LEMD-20150615-20150616.pdf
2075702;20150615;9053000;LEMD;0;BKN;5500;;LEMD-20150615-20150616.pdf
2075703;20150615;9060000;LEMD;0;FEW;2500;TCU;LEMD-20150615-20150616.pdf
2075704;20150615;9060000;LEMD;0;BKN;5500;;LEMD-20150615-20150616.pdf
2075705;20150615;9063000;LEMD;0;FEW;2500;;LEMD-20150615-20150616.pdf
2075706;20150615;9063000;LEMD;0;BKN;5000;;LEMD-20150615-20150616.pdf
2075707;20150615;9070000;LEMD;0;FEW;1200;;LEMD-20150615-20150616.pdf
2075708;20150615;9070000;LEMD;0;BKN;5000;;LEMD-20150615-20150616.pdf
2075709;20150615;9073000;LEMD;0;FEW;800;;LEMD-20150615-20150616.pdf
2075710;20150615;9073000;LEMD;0;FEW;4000;TCU;LEMD-20150615-20150616.pdf
2075711;20150615;9073000;LEMD;0;SCT;6000;;LEMD-20150615-20150616.pdf
2075712;20150615;9080000;LEMD;0;FEW;800;;LEMD-20150615-20150616.pdf
2075713;20150615;9080000;LEMD;0;FEW;2000;TCU;LEMD-20150615-20150616.pdf
2075714;20150615;9080000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075715;20150615;9083000;LEMD;0;FEW;1500;;LEMD-20150615-20150616.pdf
2075716;20150615;9083000;LEMD;0;FEW;2000;TCU;LEMD-20150615-20150616.pdf
2075717;20150615;9083000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075718;20150615;9090000;LEMD;0;FEW;1500;;LEMD-20150615-20150616.pdf
2075719;20150615;9090000;LEMD;0;FEW;2000;TCU;LEMD-20150615-20150616.pdf
2075720;20150615;9090000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075721;20150615;9093000;LEMD;0;FEW;1500;;LEMD-20150615-20150616.pdf
2075722;20150615;9093000;LEMD;0;FEW;2000;TCU;LEMD-20150615-20150616.pdf
2075723;20150615;9093000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075724;20150615;9103000;LEMD;0;FEW;1500;;LEMD-20150615-20150616.pdf
2075725;20150615;9103000;LEMD;0;FEW;2000;TCU;LEMD-20150615-20150616.pdf
2075726;20150615;9103000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075727;20150615;9110000;LEMD;0;FEW;1500;;LEMD-20150615-20150616.pdf
2075728;20150615;9110000;LEMD;0;FEW;2000;TCU;LEMD-20150615-20150616.pdf
2075729;20150615;9110000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075730;20150615;9113000;LEMD;0;FEW;1500;;LEMD-20150615-20150616.pdf
2075731;20150615;9113000;LEMD;0;FEW;2000;TCU;LEMD-20150615-20150616.pdf
2075732;20150615;9113000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075733;20150615;9120000;LEMD;0;FEW;1500;;LEMD-20150615-20150616.pdf
2075734;20150615;9120000;LEMD;0;FEW;2000;TCU;LEMD-20150615-20150616.pdf
2075735;20150615;9120000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075736;20150615;9123000;LEMD;0;FEW;2500;;LEMD-20150615-20150616.pdf
2075737;20150615;9123000;LEMD;0;FEW;3000;TCU;LEMD-20150615-20150616.pdf
2075738;20150615;9123000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075739;20150615;9130000;LEMD;0;FEW;2500;;LEMD-20150615-20150616.pdf
2075740;20150615;9130000;LEMD;0;FEW;3000;TCU;LEMD-20150615-20150616.pdf
2075741;20150615;9130000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075742;20150615;9133000;LEMD;0;FEW;3000;;LEMD-20150615-20150616.pdf
2075743;20150615;9133000;LEMD;0;FEW;3500;TCU;LEMD-20150615-20150616.pdf
2075744;20150615;9133000;LEMD;0;SCT;6000;;LEMD-20150615-20150616.pdf
2075745;20150615;9140000;LEMD;0;FEW;3500;TCU;LEMD-20150615-20150616.pdf
2075746;20150615;9140000;LEMD;0;BKN;4500;;LEMD-20150615-20150616.pdf
2075747;20150615;9143000;LEMD;0;FEW;3000;TCU;LEMD-20150615-20150616.pdf
2075748;20150615;9143000;LEMD;0;SCT;4000;;LEMD-20150615-20150616.pdf
2075749;20150615;9150000;LEMD;0;FEW;3000;TCU;LEMD-20150615-20150616.pdf
2075750;20150615;9150000;LEMD;0;SCT;4000;;LEMD-20150615-20150616.pdf
2075751;20150615;9153000;LEMD;0;FEW;3000;TCU;LEMD-20150615-20150616.pdf
2075752;20150615;9153000;LEMD;0;SCT;4000;;LEMD-20150615-20150616.pdf
2075753;20150615;9160000;LEMD;0;FEW;4000;TCU;LEMD-20150615-20150616.pdf
2075754;20150615;9160000;LEMD;0;SCT;6500;;LEMD-20150615-20150616.pdf
2075755;20150615;9163000;LEMD;0;SCT;5000;CB;LEMD-20150615-20150616.pdf
2075756;20150615;9163000;LEMD;0;SCT;7000;;LEMD-20150615-20150616.pdf
2075757;20150615;9164000;LEMD;1;SCT;5000;CB;LEMD-20150615-20150616.pdf
2075758;20150615;9164000;LEMD;1;SCT;7000;;LEMD-20150615-20150616.pdf
2075759;20150615;9170000;LEMD;0;SCT;5000;CB;LEMD-20150615-20150616.pdf
2075760;20150615;9170000;LEMD;0;SCT;6000;;LEMD-20150615-20150616.pdf
2075761;20150615;9172300;LEMD;1;SCT;4500;CB;LEMD-20150615-20150616.pdf
2075762;20150615;9172300;LEMD;1;SCT;5000;;LEMD-20150615-20150616.pdf
2075763;20150615;9173000;LEMD;0;SCT;4500;CB;LEMD-20150615-20150616.pdf
2075764;20150615;9173000;LEMD;0;SCT;5000;;LEMD-20150615-20150616.pdf
2075765;20150615;9175200;LEMD;1;SCT;4500;CB;LEMD-20150615-20150616.pdf
2075766;20150615;9175200;LEMD;1;SCT;5000;;LEMD-20150615-20150616.pdf
2075767;20150615;9180000;LEMD;0;SCT;5500;CB;LEMD-20150615-20150616.pdf
2075768;20150615;9180000;LEMD;0;BKN;6500;;LEMD-20150615-20150616.pdf
2075769;20150615;9183000;LEMD;0;SCT;4500;CB;LEMD-20150615-20150616.pdf
2075770;20150615;9183000;LEMD;0;BKN;6000;;LEMD-20150615-20150616.pdf
2075771;20150615;9190000;LEMD;0;SCT;4000;CB;LEMD-20150615-20150616.pdf
2075772;20150615;9190000;LEMD;0;BKN;6000;;LEMD-20150615-20150616.pdf
2075773;20150615;9193000;LEMD;0;FEW;4000;CB;LEMD-20150615-20150616.pdf
2075774;20150615;9193000;LEMD;0;BKN;6000;;LEMD-20150615-20150616.pdf
2075775;20150615;9200000;LEMD;0;FEW;4000;TCU;LEMD-20150615-20150616.pdf
2075776;20150615;9200000;LEMD;0;BKN;7000;;LEMD-20150615-20150616.pdf
2075777;20150615;9203000;LEMD;0;FEW;5000;;LEMD-20150615-20150616.pdf
2075778;20150615;9203000;LEMD;0;BKN;7500;;LEMD-20150615-20150616.pdf
2075779;20150615;9210000;LEMD;0;FEW;6000;;LEMD-20150615-20150616.pdf
2075780;20150615;9210000;LEMD;0;BKN;7500;;LEMD-20150615-20150616.pdf
2075781;20150615;9213000;LEMD;0;FEW;3000;;LEMD-20150615-20150616.pdf
2075782;20150615;9213000;LEMD;0;BKN;7000;;LEMD-20150615-20150616.pdf
2075783;20150615;9220000;LEMD;0;FEW;3000;;LEMD-20150615-20150616.pdf
2075784;20150615;9220000;LEMD;0;BKN;7000;;LEMD-20150615-20150616.pdf
2075785;20150615;9223000;LEMD;0;FEW;3000;;LEMD-20150615-20150616.pdf
2075786;20150615;9223000;LEMD;0;SCT;7000;;LEMD-20150615-20150616.pdf
2075787;20150615;9230000;LEMD;0;FEW;3000;;LEMD-20150615-20150616.pdf
2075788;20150615;9230000;LEMD;0;SCT;7000;;LEMD-20150615-20150616.pdf
2075789;20150615;9233000;LEMD;0;BKN;7000;;LEMD-20150615-20150616.pdf
2078020;20150616;9000000;LEMD;0;BKN;7000;;LEMD-20150616-20150617.pdf
2078021;20150616;9003000;LEMD;0;SCT;7000;;LEMD-20150616-20150617.pdf
2078022;20150616;9010000;LEMD;0;SCT;7000;;LEMD-20150616-20150617.pdf
2078023;20150616;9013000;LEMD;0;BKN;7000;;LEMD-20150616-20150617.pdf
2078024;20150616;9020000;LEMD;0;SCT;7000;;LEMD-20150616-20150617.pdf
2078025;20150616;9023000;LEMD;0;FEW;8000;;LEMD-20150616-20150617.pdf
2078026;20150616;9030000;LEMD;0;SCT;7800;;LEMD-20150616-20150617.pdf
2078027;20150616;9033000;LEMD;0;FEW;7800;;LEMD-20150616-20150617.pdf
2078028;20150616;9040000;LEMD;0;FEW;7700;;LEMD-20150616-20150617.pdf
2078029;20150616;9043000;LEMD;0;FEW;7700;;LEMD-20150616-20150617.pdf
2078030;20150616;9073000;LEMD;0;FEW;5500;;LEMD-20150616-20150617.pdf
2078031;20150616;9080000;LEMD;0;FEW;5500;;LEMD-20150616-20150617.pdf
2078032;20150616;9100000;LEMD;0;FEW;4200;;LEMD-20150616-20150617.pdf
2078033;20150616;9103000;LEMD;0;FEW;4200;;LEMD-20150616-20150617.pdf
2078034;20150616;9110000;LEMD;0;FEW;4200;;LEMD-20150616-20150617.pdf
2078035;20150616;9113000;LEMD;0;SCT;5000;;LEMD-20150616-20150617.pdf
2078036;20150616;9120000;LEMD;0;SCT;5000;;LEMD-20150616-20150617.pdf
2078037;20150616;9123000;LEMD;0;SCT;5500;;LEMD-20150616-20150617.pdf
2078038;20150616;9130000;LEMD;0;SCT;6000;;LEMD-20150616-20150617.pdf
2078039;20150616;9133000;LEMD;0;SCT;6000;;LEMD-20150616-20150617.pdf
2078040;20150616;9140000;LEMD;0;SCT;6200;;LEMD-20150616-20150617.pdf
2078041;20150616;9143000;LEMD;0;SCT;6200;;LEMD-20150616-20150617.pdf
2078042;20150616;9150000;LEMD;0;SCT;7000;;LEMD-20150616-20150617.pdf
2078043;20150616;9153000;LEMD;0;SCT;7000;;LEMD-20150616-20150617.pdf
2078044;20150616;9160000;LEMD;0;SCT;7000;;LEMD-20150616-20150617.pdf
2078045;20150616;9163000;LEMD;0;SCT;8000;;LEMD-20150616-20150617.pdf
2078046;20150616;9170000;LEMD;0;SCT;8000;;LEMD-20150616-20150617.pdf
2078047;20150616;9173000;LEMD;0;SCT;8000;;LEMD-20150616-20150617.pdf
2078048;20150616;9180000;LEMD;0;SCT;8000;;LEMD-20150616-20150617.pdf
2078049;20150616;9183000;LEMD;0;FEW;8000;;LEMD-20150616-20150617.pdf
2078050;20150616;9190000;LEMD;0;FEW;8000;;LEMD-20150616-20150617.pdf
2080976;20150618;9013000;LEMD;0;SCT;5000;;LEMD-20150618-20150619.pdf
2080977;20150618;9020000;LEMD;0;SCT;5000;;LEMD-20150618-20150619.pdf
2080978;20150618;9020000;LEMD;0;BKN;6800;;LEMD-20150618-20150619.pdf
2080979;20150618;9023000;LEMD;0;SCT;4000;;LEMD-20150618-20150619.pdf
2080980;20150618;9030000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080981;20150618;9033000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080982;20150618;9110000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080983;20150618;9113000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080984;20150618;9120000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080985;20150618;9123000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080986;20150618;9130000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080987;20150618;9133000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080988;20150618;9140000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080989;20150618;9143000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080990;20150618;9150000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080991;20150618;9153000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080992;20150618;9160000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080993;20150618;9163000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080994;20150618;9170000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2080995;20150618;9173000;LEMD;0;FEW;5000;;LEMD-20150618-20150619.pdf
2083438;20150621;9123000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083439;20150621;9130000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083440;20150621;9133000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083441;20150621;9140000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083442;20150621;9143000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083443;20150621;9150000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083444;20150621;9153000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083445;20150621;9160000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083446;20150621;9163000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083447;20150621;9170000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083448;20150621;9173000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083449;20150621;9180000;LEMD;0;FEW;6000;;LEMD-20150621-20150622.pdf
2083450;20150621;9200000;LEMD;0;FEW;7000;;LEMD-20150621-20150622.pdf
2083451;20150621;9203000;LEMD;0;FEW;7000;;LEMD-20150621-20150622.pdf
2084352;20150622;9013000;LEMD;0;FEW;3200;TCU;LEMD-20150622-20150623.pdf
2084353;20150622;9013000;LEMD;0;SCT;8000;;LEMD-20150622-20150623.pdf
2084354;20150622;9020000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2084355;20150622;9023000;LEMD;0;SCT;4000;;LEMD-20150622-20150623.pdf
2084356;20150622;9030000;LEMD;0;FEW;4000;;LEMD-20150622-20150623.pdf
2084357;20150622;9033000;LEMD;0;FEW;4000;;LEMD-20150622-20150623.pdf
2084358;20150622;9040000;LEMD;0;FEW;4000;;LEMD-20150622-20150623.pdf
2084359;20150622;9043000;LEMD;0;FEW;4000;;LEMD-20150622-20150623.pdf
2084360;20150622;9050000;LEMD;0;FEW;4000;;LEMD-20150622-20150623.pdf
2084361;20150622;9090000;LEMD;0;FEW;7000;;LEMD-20150622-20150623.pdf
2084362;20150622;9093000;LEMD;0;FEW;7000;;LEMD-20150622-20150623.pdf
2084363;20150622;9123000;LEMD;0;FEW;6500;;LEMD-20150622-20150623.pdf
2084364;20150622;9130000;LEMD;0;FEW;6500;;LEMD-20150622-20150623.pdf
2084365;20150622;9133000;LEMD;0;FEW;6500;;LEMD-20150622-20150623.pdf
2084366;20150622;9140000;LEMD;0;FEW;7000;;LEMD-20150622-20150623.pdf
2084367;20150622;9143000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2084368;20150622;9150000;LEMD;0;SCT;8000;;LEMD-20150622-20150623.pdf
2084369;20150622;9153000;LEMD;0;SCT;8000;;LEMD-20150622-20150623.pdf
2084370;20150622;9160000;LEMD;0;SCT;8000;;LEMD-20150622-20150623.pdf
2084371;20150622;9163000;LEMD;0;SCT;8000;;LEMD-20150622-20150623.pdf
2084372;20150622;9170000;LEMD;0;SCT;8000;;LEMD-20150622-20150623.pdf
2084373;20150622;9173000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2084374;20150622;9180000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2084375;20150622;9183000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2084376;20150622;9190000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2084377;20150622;9193000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2084378;20150622;9200000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2084379;20150622;9203000;LEMD;0;FEW;8000;;LEMD-20150622-20150623.pdf
2085817;20150623;9100000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085818;20150623;9103000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085819;20150623;9110000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085820;20150623;9113000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085821;20150623;9120000;LEMD;0;FEW;6000;CB;LEMD-20150623-20150624.pdf
2085822;20150623;9123000;LEMD;0;FEW;6000;CB;LEMD-20150623-20150624.pdf
2085823;20150623;9130000;LEMD;0;FEW;6000;CB;LEMD-20150623-20150624.pdf
2085824;20150623;9133000;LEMD;0;FEW;6000;CB;LEMD-20150623-20150624.pdf
2085825;20150623;9140000;LEMD;0;SCT;7000;TCU;LEMD-20150623-20150624.pdf
2085826;20150623;9143000;LEMD;0;SCT;7000;TCU;LEMD-20150623-20150624.pdf
2085827;20150623;9150000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085828;20150623;9153000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085829;20150623;9160000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085830;20150623;9163000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085831;20150623;9170000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085832;20150623;9173000;LEMD;0;FEW;7000;TCU;LEMD-20150623-20150624.pdf
2085833;20150623;9180000;LEMD;0;SCT;7000;CB;LEMD-20150623-20150624.pdf
2085834;20150623;9183000;LEMD;0;SCT;7000;CB;LEMD-20150623-20150624.pdf
2085835;20150623;9184100;LEMD;1;SCT;7000;CB;LEMD-20150623-20150624.pdf
2085836;20150623;9184100;LEMD;1;BKN;8000;;LEMD-20150623-20150624.pdf
2085837;20150623;9184800;LEMD;1;SCT;7000;CB;LEMD-20150623-20150624.pdf
2085838;20150623;9184800;LEMD;1;BKN;8000;;LEMD-20150623-20150624.pdf
2085839;20150623;9190000;LEMD;0;FEW;4500;;LEMD-20150623-20150624.pdf
2085840;20150623;9190000;LEMD;0;SCT;7000;CB;LEMD-20150623-20150624.pdf
2085841;20150623;9190000;LEMD;0;BKN;8000;;LEMD-20150623-20150624.pdf
2085842;20150623;9193000;LEMD;0;FEW;3000;;LEMD-20150623-20150624.pdf
2085843;20150623;9193000;LEMD;0;SCT;7000;CB;LEMD-20150623-20150624.pdf
2085844;20150623;9193000;LEMD;0;BKN;8000;;LEMD-20150623-20150624.pdf
2085845;20150623;9200000;LEMD;0;FEW;4000;;LEMD-20150623-20150624.pdf
2085846;20150623;9200000;LEMD;0;SCT;7000;CB;LEMD-20150623-20150624.pdf
2085847;20150623;9200000;LEMD;0;BKN;8000;;LEMD-20150623-20150624.pdf
2085848;20150623;9203000;LEMD;0;FEW;4000;;LEMD-20150623-20150624.pdf
2085849;20150623;9203000;LEMD;0;FEW;7500;CB;LEMD-20150623-20150624.pdf
2085850;20150623;9210000;LEMD;0;FEW;4000;;LEMD-20150623-20150624.pdf
